Link,Tate,Name
https://web.facebook.com/abumaryam82/posts/10215608434350921,2019-10-05 09:46:32.445718,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215617947948755,2019-10-06 21:41:14.652046,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215617019045533,2019-10-06 21:41:14.652046,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215757748643685,2019-10-22 18:23:28.696547,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215757744403579,2019-10-22 18:23:28.696547,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215789691042225,2019-10-26 21:53:10.016488,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215797203670036,2019-10-27 17:47:26.223838,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215796201644986,2019-10-27 17:47:26.223838,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215805532918262,2019-10-28 17:58:38.231691,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215813165389069,2019-10-29 11:14:35.583221,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215808445791082,2019-10-29 11:14:35.583221,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215815223320516,2019-10-30 13:14:20.837168,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215822559463915,2019-10-30 22:16:04.385268,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215821585959578,2019-10-30 22:16:04.385268,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215823757653869,2019-10-31 09:50:41.285157,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215857556378816,2019-11-04 09:46:59.604483,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215865512977726,2019-11-05 12:05:11.818805,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215865215370286,2019-11-05 12:05:11.818805,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215871170239154,2019-11-05 16:47:36.454731,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215877723122972,2019-11-06 13:43:12.215225,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215877707682586,2019-11-06 13:43:12.215225,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215893584919507,2019-11-08 17:13:05.184102,abumaryam82
https://web.facebook.com/abumaryam82/posts/10215893334153238,2019-11-08 17:13:05.184102,abumaryam82
https://web.facebook.com/munib.hussain86/posts/652459558586117?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/655953888236684?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/656815274817212?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,munib.hussain86
https://www.facebook.com/munib.hussain86/posts/656830238149049?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,munib.hussain86
https://www.facebook.com/munib.hussain86/posts/656815274817212?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/660394591125947?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/660380017794071?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/660370407795032?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/666213170544089?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/666984293800310?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/667571773741562?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/671136633385076?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/675206806311392,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/677362592762480,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/680100459155360,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/685412255290847,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/685006681998071,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/690824838082922,TIME not recorded,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/688094295022643,2019-09-26 17:45:05.565327,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/688054068359999,2019-09-26 17:45:05.565327,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/692252607940145,2019-09-27 11:40:21.202922,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/692364847928921,2019-09-27 17:52:23.268923,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/692832991215440,2019-09-28 14:02:06.542893,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/693182911180448,2019-09-29 03:34:46.286137,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/695267120972027,2019-10-02 14:48:59.096002,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/697105304121542,2019-10-04 13:10:16.537533,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/710131606152245,2019-10-22 18:23:28.696547,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/710119629486776,2019-10-22 18:23:28.696547,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/714082132423859,2019-10-26 08:14:45.467433,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/715102115655194,2019-10-27 17:47:26.223838,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/715444355620970,2019-10-28 11:30:49.619820,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/715640565601349,2019-10-28 17:58:38.231691,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/716555085509897,2019-10-29 11:14:35.583221,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/717282348770504,2019-10-30 13:14:20.837168,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/718105168688222,2019-10-31 09:50:41.285157,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/721498971682175,2019-11-05 12:05:11.818805,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/721340335031372,2019-11-05 12:05:11.818805,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/722204701611602,2019-11-05 16:47:36.454731,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/722614881570584,2019-11-06 13:43:12.215225,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/723108668187872,2019-11-07 15:14:10.778733,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/724519108046828,2019-11-08 17:13:05.184102,munib.hussain86
https://web.facebook.com/munib.hussain86/posts/724514074713998,2019-11-08 17:13:05.184102,munib.hussain86
https://web.facebook.com/jameelbaloch1924/posts/465146507601974?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/464936054289686?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/468037860646172?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/468032043980087?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/468623830587575?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/468575117259113?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://www.facebook.com/jameelbaloch1924/posts/468953747221250?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/472558350194123?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/472288296887795?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/472802196836405?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/472733950176563?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/478660702917221?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/478601366256488?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/479427929507165?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/480410882742203?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/480398146076810?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/481017336014891?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/480976082685683?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/482843302498961?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/482742329175725?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/487828322000459,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/487540932029198,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/486849938764964,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/486064872176804,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/485883192194972,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/488801605236464,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/488783811904910,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/489318268518131,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/492925221490769,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/492677521515539,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/493598451423446,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/493567038093254,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/493958644720760,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/494234041359887,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/495879931195298,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/495805954536029,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/496281207821837,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/496243824492242,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/496727464443878,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/496495691133722,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/497178124398812,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/497020217747936,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/497576811025610,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/497439857705972,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/498090287640929,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/498512164265408,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/498421694274455,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/502126473903977,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/501757513940873,TIME not recorded,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/502421237207834,2019-09-26 09:48:31.389632,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/502386893877935,2019-09-26 09:48:31.389632,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/502777077172250,2019-09-26 11:15:18.860657,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/502421237207834,2019-09-26 11:15:18.860657,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/503221927127765,2019-09-27 11:40:21.202922,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/503190200464271,2019-09-27 11:40:21.202922,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/504300713686553,2019-09-28 14:02:06.542893,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/504245270358764,2019-09-28 14:02:06.542893,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/504521176997840,2019-09-29 03:34:46.286137,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/505299470253344,2019-09-30 11:58:48.287028,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/504962570287034,2019-09-30 11:58:48.287028,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/506253150157976,2019-10-01 11:41:07.502025,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/505982120185079,2019-10-01 11:41:07.502025,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/506610343455590,2019-10-02 14:48:59.096002,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/506600233456601,2019-10-02 14:48:59.096002,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/507107766739181,2019-10-02 17:45:45.251746,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/507342426715715,2019-10-03 02:47:58.906115,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/508330396616918,2019-10-04 13:10:16.537533,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/508325693284055,2019-10-04 13:10:16.537533,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/508449726604985,2019-10-04 09:08:50.372028,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/508390683277556,2019-10-04 09:08:50.372028,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/508686633247961,2019-10-05 09:46:32.445718,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/510051366444821,2019-10-06 21:41:14.652046,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/509885006461457,2019-10-06 21:41:14.652046,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/521973618585929,2019-10-22 18:23:28.696547,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/521799958603295,2019-10-22 18:23:28.696547,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/523548088428482,2019-10-24 20:07:21.970841,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/523507085099249,2019-10-24 20:07:21.970841,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/525111541605470,2019-10-26 08:14:45.467433,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/525026078280683,2019-10-26 08:14:45.467433,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/525242524925705,2019-10-26 21:53:10.016488,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/525193141597310,2019-10-26 21:53:10.016488,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/525741801542444,2019-10-27 17:47:26.223838,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/526180151498609,2019-10-28 11:30:49.619820,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/526136308169660,2019-10-28 11:30:49.619820,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/526686631447961,2019-10-28 17:58:38.231691,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/526514204798537,2019-10-28 17:58:38.231691,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/527995364650421,2019-10-30 13:14:20.837168,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/527661841350440,2019-10-30 13:14:20.837168,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/528505744599383,2019-10-31 09:50:41.285157,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/528318274618130,2019-10-31 09:50:41.285157,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/529593217823969,2019-11-01 12:25:09.317696,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/531583554291602,2019-11-04 09:46:59.604483,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/531422567641034,2019-11-04 09:46:59.604483,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/532272594222698,2019-11-05 12:05:11.818805,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/532254500891174,2019-11-05 12:05:11.818805,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/532794477503843,2019-11-05 16:47:36.454731,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/532747134175244,2019-11-05 16:47:36.454731,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/533067794143178,2019-11-06 13:43:12.215225,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/533325130784111,2019-11-06 16:29:04.004251,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/534129664036991,2019-11-07 15:14:10.778733,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/534576697325621,2019-11-08 10:10:43.322061,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/534557147327576,2019-11-08 10:10:43.322061,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/534966253953332,2019-11-08 17:13:05.184102,jameelbaloch1924
https://web.facebook.com/jameelbaloch1924/posts/534922027291088,2019-11-08 17:13:05.184102,jameelbaloch1924
https://web.facebook.com/theguided1/posts/10211138440137343?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211137864682957?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211146391616125?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211148912039134?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://www.facebook.com/theguided1/posts/10211153434552194?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://www.facebook.com/theguided1/posts/10211152993221161?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211181578175767?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211179966415474?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211186801146338?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211236601711321?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211234185690922?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211241759200255?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211241069703018?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211250559940268?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211248755055147?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211258794586129?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211257405231396?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211273778920728?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211272336804676?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211312607411416,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211312572930554,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211318969490464,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211317585775872,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211327158815192,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211326886248378,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211352768415416,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211348116299116,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211354826346863,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211359383900799,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211359013611542,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211377070142944,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211374988930915,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211383017931635,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211388392305991,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211388473108011,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211393397591120,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211397410931451,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211396163140257,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211425386430821,TIME not recorded,theguided1
https://web.facebook.com/theguided1/posts/10211430167350341,2019-09-26 09:48:31.389632,theguided1
https://web.facebook.com/theguided1/posts/10211430167350341,2019-09-26 11:15:18.860657,theguided1
https://web.facebook.com/theguided1/posts/10211431402741225,2019-09-26 17:45:05.565327,theguided1
https://web.facebook.com/theguided1/posts/10211431376700574,2019-09-26 17:45:05.565327,theguided1
https://web.facebook.com/theguided1/posts/10211436431866950,2019-09-27 11:40:21.202922,theguided1
https://web.facebook.com/theguided1/posts/10211434082928228,2019-09-27 11:40:21.202922,theguided1
https://web.facebook.com/theguided1/posts/10211436777115581,2019-09-27 17:52:23.268923,theguided1
https://web.facebook.com/theguided1/posts/10211436608271360,2019-09-27 17:52:23.268923,theguided1
https://web.facebook.com/theguided1/posts/10211438053107480,2019-09-27 20:46:04.827036,theguided1
https://web.facebook.com/theguided1/posts/10211437966985327,2019-09-27 20:46:04.827036,theguided1
https://web.facebook.com/theguided1/posts/10211439758830122,2019-09-28 14:02:06.542893,theguided1
https://web.facebook.com/theguided1/posts/10211438585160781,2019-09-28 14:02:06.542893,theguided1
https://web.facebook.com/theguided1/posts/10211443608486361,2019-09-29 03:34:46.286137,theguided1
https://web.facebook.com/theguided1/posts/10211448660172650,2019-09-29 12:34:48.105384,theguided1
https://web.facebook.com/theguided1/posts/10211448567210326,2019-09-29 12:34:48.105384,theguided1
https://web.facebook.com/theguided1/posts/10211454047947341,2019-09-30 11:58:48.287028,theguided1
https://web.facebook.com/theguided1/posts/10211453965865289,2019-09-30 11:58:48.287028,theguided1
https://web.facebook.com/theguided1/posts/10211458082008190,2019-10-01 11:41:07.502025,theguided1
https://web.facebook.com/theguided1/posts/10211466378095587,2019-10-02 14:48:59.096002,theguided1
https://web.facebook.com/theguided1/posts/10211472161240162,2019-10-03 02:47:58.906115,theguided1
https://web.facebook.com/theguided1/posts/10211477894263484,2019-10-04 13:10:16.537533,theguided1
https://web.facebook.com/theguided1/posts/10211477467012803,2019-10-04 13:10:16.537533,theguided1
https://web.facebook.com/theguided1/posts/10211483179675616,2019-10-05 09:46:32.445718,theguided1
https://web.facebook.com/theguided1/posts/10211490263692712,2019-10-06 21:41:14.652046,theguided1
https://web.facebook.com/theguided1/posts/10211484199421109,2019-10-06 21:41:14.652046,theguided1
https://web.facebook.com/theguided1/posts/10211597439452039,2019-10-22 18:23:28.696547,theguided1
https://web.facebook.com/theguided1/posts/10211595269117782,2019-10-22 18:23:28.696547,theguided1
https://web.facebook.com/theguided1/posts/10211611119354028,2019-10-24 20:07:21.970841,theguided1
https://web.facebook.com/theguided1/posts/10211610916308952,2019-10-24 20:07:21.970841,theguided1
https://web.facebook.com/theguided1/posts/10211621560935061,2019-10-26 08:14:45.467433,theguided1
https://web.facebook.com/theguided1/posts/10211638667042703,2019-10-29 11:14:35.583221,theguided1
https://web.facebook.com/theguided1/posts/10211644483628114,2019-10-30 13:14:20.837168,theguided1
https://web.facebook.com/theguided1/posts/10211646415876419,2019-10-30 22:16:04.385268,theguided1
https://web.facebook.com/theguided1/posts/10211653643537106,2019-11-01 12:25:09.317696,theguided1
https://web.facebook.com/theguided1/posts/10211673460272512,2019-11-04 09:46:59.604483,theguided1
https://web.facebook.com/theguided1/posts/10211679409661243,2019-11-05 12:05:11.818805,theguided1
https://web.facebook.com/theguided1/posts/10211680333964350,2019-11-05 16:47:36.454731,theguided1
https://web.facebook.com/theguided1/posts/10211680194840872,2019-11-05 16:47:36.454731,theguided1
https://web.facebook.com/theguided1/posts/10211685820541511,2019-11-06 13:43:12.215225,theguided1
https://web.facebook.com/theguided1/posts/10211685987265679,2019-11-06 16:29:04.004251,theguided1
https://web.facebook.com/abubakr.quddusi.3/posts/2470620129663963?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,abubakr.quddusi.3
https://web.facebook.com/abubakr.quddusi.3/posts/2470401516352491?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,abubakr.quddusi.3
https://web.facebook.com/abubakr.quddusi.3/posts/2480120535380589?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,abubakr.quddusi.3
https://web.facebook.com/abubakr.quddusi.3/posts/2479426308783345?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,abubakr.quddusi.3
https://web.facebook.com/abubakr.quddusi.3/posts/2481871085205534?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,abubakr.quddusi.3
https://web.facebook.com/abubakr.quddusi.3/posts/2481000058625970?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,abubakr.quddusi.3
https://web.facebook.com/abubakr.quddusi.3/posts/2483483465044296?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,abubakr.quddusi.3
https://web.facebook.com/abubakr.quddusi.3/posts/2483401488385827?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,abubakr.quddusi.3
https://www.facebook.com/abubakr.quddusi.3/posts/2484179788307997?comment_tracking=%7B%22tn%22%3A%22O%22%7D,TIME not recorded,abubakr.quddusi.3
