born,nationality,political party,spouse(s),children,parents
 (1965-06-12) 12 june 1965 (age 53)choueifat| lebanon,lebanese,lebanese democratic party,zeina kheireddine,prince majid  princess kinda,emir majid arslan ii  khawla rashid jumblatt
