born,political party,spouse(s),parents,residence,alma mater,profession,website
ranil wickramasinghe (1949-03-24) 24 march 1949 (age 69)colombo| dominion of ceylon(now in sri lanka),united national party,maitree wickremasinghe,esmond wickremesinghe (father),115 fifth lane,royal college| colombouniversity of colombo,attorney at law,official website
