born,political party,spouse(s),children,education,website
cathy anne mcmorris (1969-05-22) may 22| 1969 (age 49)salem| oregon| u.s.,republican,brian rodgers (m. 2006),3,pensacola christian college (ba)university of washington (mba),house website
