born,nationality,political party,spouse(s),children,alma mater
 (1961-10-05) 5 october 1961 (age 57)kakamega| kenya,kenyan,jubilee party,khalid ahmed,6,kenya school of law (llb)university of kiev (llm)university of oxford (pgdip)
