born,nationality,political party,other politicalaffiliations,residence
 (1953-03-15) march 15| 1953 (age 65),sri lankan,sri lanka freedom party (2007 - present)  united national party (2001- 2007)  mahajana eksath peramuna (1989 - 2001),united people's freedom alliance (2007 - present)  united national front (2001- 2007)  people's alliance (sri lanka) (2000 - 2001),142 jambugasmulla mw| nugegoda| sri lanka.
