born,nationality,political party,other politicalaffiliations,spouse(s),children,alma mater,occupation,website
pallewatte gamaralalage maithripala yapa sirisena (1951-09-03) 3 september 1951 (age 67)yagoda| dominion of ceylon,sri lanka,sri lanka freedom party(1968–present)communist party of ceylon(1966–1968),united people's freedom alliance(2004 – present)[n 3] new democratic front(2014–2015)[n 4]people's alliance (1994–2004),jayanthi pushpa kumari,3,agriculture school| kundasalemaxim gorky literature institute,politician,official website
