born,nationality,political party,other politicalaffiliations,residence,alma mater,website
 (1957-11-10) 10 november 1957 (age 61),sri lankan,eelam people's democratic party,united people's freedom alliance,121 park road| colombo 05| sri lanka,jaffna central collegecolombo hindu college,www.douglasdevananda.org
