born,died,nationality,spouse(s),children,alma mater
jeremy john heywood(1961-12-31)31 december 1961glossop| derbyshire| england,4 november 2018(2018-11-04) (aged 56),british,suzanne cook (m. 1997),3,bootham schoolhertford college| oxfordlondon school of economics
