born,nationality,political party,spouse(s),relations,children,alma mater
ashraf ghani ahmadzai (1949-05-19) 19 may 1949 (age 69)logar| kingdom of afghanistan,afghanistan[1],independent,rula ghani,hashmat ghani ahmadzai (brother),mariamtariq,american university of beirutcolumbia university
