born,nationality,political party,spouse(s),children,alma mater,profession,website
nigel alexander dodds (1958-08-20) 20 august 1958 (age 60)derry| county londonderry| northern ireland,british,democratic unionist party,diane dodds,2,st john's college| cambridgequeen's university belfast,politician,official website
