born,nationality,political party,other politicalaffiliations,spouse(s),relations,children,alma mater,profession
 (1939-01-03) 3 january 1939 (age 79),sri lankan,democratic left front  (1999 - present)   lanka sama samaja party  (1958 - 1977| 1994 - 1999)   nava sama samaja party  (1977 - 1994) ,united people's freedom alliance  (2004 - present)   people's alliance  (1994 - 1999) ,wasanthi nanayakkara,hemakumara nanayakkara,chiranjaya nanayakkara| sankajaya nanayakkara| tharushi nanayakkara,richmond college galle,lawyer| trade unionist
