born,political party,spouse(s),children,alma mater,allegiance,service/branch,years of service
 (1949-04-05) april 5| 1949 (age 69)the dalles| oregon| u.s.,republican,trish brand (m. 1980),4,california state university|fresnouniversity of southern california, united states of america,california air national guard,1967–1973
