born,political party,other politicalaffiliations,spouse(s),children,relatives,alma mater,website
 (1961-10-26) 26 october 1961 (age 57)nairobi| kenya colony,kenya african national union (before 2012)national alliance (2012–2016)jubilee (2016–present),jubilee alliance (2013–present),margaret gakuo (m. 1991),3,jomo kenyatta (father),amherst college,government website
