born,nationality,political party,spouse(s),children,alma mater,occupation,profession,website
 (1961-05-01) 1 may 1961 (age 57),sri lankan,united people's freedom alliance,achala siyambalapitiya,shasha siyabalapitiya|malsha siyambalapitiya,royal college| colombo,politics,politician,parliament of sri lanka
