born,political party,spouse(s),children,education,website
wopke bastiaan hoekstra (1975-09-30) 30 september 1975 (age 43)bennekom| netherlands,christian democratic appeal,liselot hoornweg (m. 2008),4,leiden university (ba| llb| llm)european institute of business administration (bba| mba),(in english) government website
