born,nationality,political party,residence,alma mater,occupation
sander dekker (1975-02-09) 9 february 1975 (age 43)the hague| netherlands,dutch,people's party for freedom and democracy,the hague| netherlands,leiden university (m.a. in public administration),politician| civil servant| academic
