born,nationality,political party,spouse(s),children,residence,alma mater,website
 (1971-09-24) 24 september 1971 (age 47)kells| county antrim| northern ireland,british,ulster unionist party,jennifer swann,2,kells| county antrim,open university,robin swann official website
