born,nationality,political party,education,alma mater,website
 (1955-01-06) 6 january 1955 (age 63)southport| lancashire| england,british,labour,farnborough road school| southportinternational school of geneva,trinity college| oxforduniversity of hull,http://www.richardcorbett.org.uk/
