born,political party,spouse(s),children,relatives,alma mater
 (1961-12-25) 25 december 1961 (age 56)la caverne| british mauritius,militant socialist movement,kobita ramdanee,3,anerood jugnauth (father)sarojini ballah (mother),university of buckinghaminns of court school of lawaix-marseille university
