born,political party,spouse(s),children,relatives,education,website
keisha lance (1970-01-18) january 18| 1970 (age 48)atlanta| georgia| u.s.,democratic,derek w. bottoms,4,major lance (father),florida a&m university (ba)georgia state university (jd),official website
