born,nationality,political party,other politicalaffiliations,residence,alma mater,occupation,website
 (1964-12-05) 5 december 1964 (age 53),sri lankan,united national party (democratic),united people's freedom alliance,61 wilgoda road| kurunegala,st.anne's college| kurunegala,businessman,johnstonfernando.lk
