born,political party,spouse(s),children,education,alma mater,occupation
 (1951-08-30) august 30| 1951 (age 67)[citation needed]didhdhoo| alif dhaal atoll| maldives,maldivian democratic party (2003-2005)dhivehi rayyithunge party (2005-2008)jumhooree party (since 2008),aishath nahula,ibrahim siyad qasim,honorary degree| doctor of entrepreneurship,open university malaysia,chairman & largest shareholder of villa group
