born,nationality,political party,other politicalaffiliations,alma mater,occupation,profession
 (1955-01-10) january 10| 1955 (age 63)sri lanka,sri lankan,sri lanka freedom party,united people's freedom alliance   (2004 - present)   people's alliance   (before 2004) ,st. john's college| nugegoda,politician,attorney at law
