born,political party,spouse(s),children,residence,alma mater
bart albert liliane de wever (1970-12-21) 21 december 1970 (age 47)mortsel| belgium,people's union (before 2001)new flemish alliance(2001–present),veerle hegge,4,deurne| belgium,catholic university of leuven
