born,nationality,political party,other politicalaffiliations,spouse(s),children,alma mater,occupation,profession,website
 (1953-04-02) 2 april 1953 (age 65)listooder| crossgar| northern ireland,british,traditional unionist voice,dup (1971–2007),ruth allister,3,queen's university| belfast,politician,barrister,official website
