born,political party,spouse(s),children,alma mater,occupation,profession,website
 (1954-02-07) february 7| 1954 (age 64)[citation needed]wood river| illinois| u.s.[1],republican,joe stothert (m. 1981),elizabeth (born 1987)andrew (born 1989),seattle pacific university,mayor,nurse,official website
