born,political party,spouse(s),children,residence,alma mater
 (1966-10-06) october 6| 1966 (age 52)chatkhil upazila| noakhali| bangladesh,bangladesh awami league,syed ishtiaque hossain,2,dhaka| bangladesh,university of essexuniversity of dhaka
