born,political party,spouse(s),children,education,awards,website
paul davis ryan jr. (1970-01-29) january 29| 1970 (age 48)janesville| wisconsin| u.s.,republican,janna little (m. 2000),3,miami university (ba), department of defense medal for distinguished public service,speaker websitehouse website
