born,political party,spouse(s),children,education
rahm israel emanuel (1959-11-29) november 29| 1959 (age 59)chicago| illinois| u.s.,democratic,amy merritt rule (m. 1994),3,sarah lawrence college (ba)northwestern university (ma)
