born,died,nationality,political party,spouse(s),alma mater
(1949-11-28)28 november 1949kajiado county| kenya colony,8 july 2017(2017-07-08) (aged 67)nairobi| kenya,kenyan,odm (2005–2014),hellen nkaissery (m. 1978–2017),kenyatta universityus army war college
