born,political party,spouse(s),children,residence,education,website
warren wilhelm jr. (1961-05-08) may 8| 1961 (age 57)new york city| new york| u.s.,democratic,chirlane mccray (m. 1994),2,gracie mansion (official),new york university (ba)columbia university (mia),nyc.gov/mayor (government)billdeblasio.com (personal)
