born,nationality,political party,other politicalaffiliations,alma mater,occupation,website
 (1979-03-28) march 28| 1979 (age 39),sri lankan,sri lanka freedom party,united people's freedom alliance   (2004 - present)   people's alliance   (before 2004) ,royal college| colombo| central college anuradhapura,politician,http://www.dumindadissanayake.org/
