born,nationality,political party,other politicalaffiliations,spouse(s),children,residence,alma mater,occupation,website
arie slob (1961-11-16) 16 november 1961 (age 57)nieuwerkerk aan den ijssel| netherlands,dutch,christian union  (from 2002),reformed political league  (1987–2002),marjette slob (m. 1986),esther  aron  lotte  karen,zwolle| netherlands,university of groningen  (bachelor of arts| master of arts),politician · teacher · education administrator · historian · nonprofit director,(in english) minister for primary and secondary education and media
