born,political party,domestic partner,children,alma mater,allegiance,service/branch,years of service,rank,unit
ruth elizabeth davidson (1978-11-10) 10 november 1978 (age 40)edinburgh| scotland,scottish conservatives,jen wilson,1,university of edinburghuniversity of glasgow, united kingdom, territorial army,2003–06,signaller,32 signal regiment
