born,political party,other politicalaffiliations,spouse(s),children,alma mater
 (1944-01-01) 1 january 1944 (age 74)kamalpur| bengal presidency| british india (now in bangladesh),awami league,grand alliance (2008–present),rashida hamid,rejwan ahammad taufiq| rasel ahmed tuhin| riad ahmed| shorna hamid,gurudayal government college
