born,political party,spouse(s),children,residence,alma mater,occupation,website
 (1969-11-15) 15 november 1969 (age 49)sutton coldfield| warwickshire| england,conservative,julia fox,2,bristol| united kingdom,bristol polytechnic,politician| formally solicitor,www.ashleyfoxmep.co.uk
