born,political party,spouse(s),children,relatives,education,website
hakeem sekou jeffries (1970-08-04) august 4| 1970 (age 48)new york city| u.s.,democratic,kennisandra arciniegas,2,leonard jeffries (uncle),binghamton university (ba)georgetown university (mpp)new york university (jd),house website
