born,nationality,political party,spouse(s),children,alma mater,religion,website,nickname(s)
 (1966-12-21) 21 december 1966 (age 51)kamagut| rift valley province| kenya,kenyan tribe kalenjin,jubilee (2016–present)urp (2012–2016)odmkanu,rachel ruto,7,university of nairobi (bsc),africa inland church[2],deputypresident.go.ke,kirgit
