born,died,cause of death,political party,spouse(s),children,mother,father,alma mater,profession,awards
vallabhbhai jhaverbhai patel(1875-10-31)31 october 1875nadiad| bombay presidency| british india,15 december 1950(1950-12-15) (aged 75)bombay| bombay state| india,heart attack,indian national congress,jhaverba patel,maniben pateldahyabhai patel,ladba,jhaverbhai patel,inns of court,barristerpoliticianactivistfreedom fighter, bharat ratna (1991) (posthumously)
