born,died,resting place,nationality,political party,children,father,alma mater
makhdoom muhammad ameen faheem(1939-08-04)4 august 1939hala| british raj,21 november 2015(2015-11-21) (aged 76)karachi| pakistan,hala| pakistan,british india (1939–1947)|pakistani (1947–2015),pakistan peoples party,makhdoom jameeluz zaman (son),makhdoom zaman talib-ul-mola,university of sindh
