born,allegiance,service/branch,rank,unit,battles/wars
 (1960-07-02) 2 july 1960 (age 58)la‘l wa sar jangal| ghor province| afghanistan, afghanistan, afghan national army,lieutenant-general,deputy commander of 203th corpscommander of 209th corpscommander of afghan ground forces,soviet-afghan warwar in afghanistan
