born,nationality,political party,relatives,alma mater
 (1959-03-28) 28 march 1959 (age 59)[1]lahore| punjab| pakistan,pakistani,pakistan muslim league (n),nisar fatima (mother),university of engineering and technology| wharton school of the university of pennsylvania
