born,citizenship,nationality,political party,relatives,alma mater
 (1949-10-01) october 1| 1949 (age 69)[1][2][3]sheikhupura| punjab| pakistan, pakistan,pakistan,pakistan muslim league (n),rana afzaal hussain (brother),punjab university(ba and ma)[2][1]
