died,relations,children,alma mater,allegiance,service/branch,rank,unit,battles/wars
2016lahore| punjab| pakistan,ghulam jilani khan,asad ullah khan,national defense university, pakistan, pakistan army, lieutenant-general,10th baluch regiment,indo-pakistani war of 1965  indo-pakistani war of 1971
