born,died,political party,relations,children,father
28 may 1929jehlum district,21 may 1995lahore| pakistan,pakistan peoples party,chaudhry shahbaz hussain (brother)  chaudhry iftikhar hussain (brother)  fawad chaudhry (nephew),chaudhry farrukh altaf (son),chaudhry mohammad awais[1]
