born,nationality,political party,other politicalaffiliations,children,father,relatives,net worth
 (1953-06-19) 19 june 1953 (age 65)dera ismail khan| nwfp| pakistan,pakistani,jamiat ulema-e-islam (f),muttahida majlis-e-amal (mma) (2002–2008),asad mehmood (son)[1],mufti mahmud,maulana lutf ur rehman (brother)atta-ur-rehman (brother),₨7.7 million (us$73|000)[2]
