born,political party,spouse(s),children,alma mater,net worth
syed yousuf raza gillani (1952-07-09) 9 july 1952 (age 66)multan| punjab| pakistan,pakistan peoples party,fauzia gillani[1],5,forman christian collegegovernment college universityuniversity of the punjab,₨77.5 million (us$730|000)[2]
