born,citizenship,political party,father,residence,alma mater
 (1962-11-08) 8 november 1962 (age 56)karachi| sindh| pakistan,pakistani,pakistan peoples party (ppp),syed abdullah ali shah[1],karachi| sindh,stanford university ned university of engineering and technology  d.j. sindh government science college
