born,nationality,spouse(s),relations,father,profession,website
muhammad zaka ashraf (1952-09-09) 9 september 1952 (age 66)mandi bahauddin| punjab province| west-pakistan,pakistani,naushaba zaka ashraf,begum ishrat ashraf (sister),chaudhry muhammad ashraf,businessman,agipk.com
