born,political party,spouse(s),children,relatives,net worth
 (1951-09-23) 23 september 1951 (age 67)lahore| punjab| pakistan,pakistan muslim league (n),begum nusrat  tehmina durrani (m. 2003),4| including hamza,see sharif family,est. ₨159 million (us$1.5 million) (ecp 2018)[1]
