born,nationality,political party,residence,alma mater,occupation,net worth
lower dir,pakistani,jamaat-e-islami,mansoorah| lahore (official) and lower dir  (personal),university of peshawaruniversity of punjab,politician,₨2.93 million (us$28|000)[1]
