born,political party,spouse(s),relations,children,alma mater
 (1948-12-12) 12 december 1948 (age 69)quetta| baluchistan,pakistan justice and democratic party (pjdp),faiqa iftikhar,arsalan iftikhar chaudhry (son)rana sanaullah khan (cousin),5,sindh law universityuniversity of sindh
