born,died,political party,spouse(s),children,residence
(1896-06-05)5 june 1896tirunelveli| tamil nadu,5 april 1972(1972-04-05) (aged 75)chennai| india,muslim league (till 1947)indian union muslim league,jamal hameeda bi,jamal miakhan (son),chennai| india
