born,political party,other politicalaffiliations,father,alma mater
 (1950-08-19) 19 august 1950 (age 68)karachi| pakistan(now in sindh| pakistan),pakistan tehreek-e-insaf,pakistan muslim league (q) 2002–2009,ahmed mian soomro,forman christian college
