born,nationality,political party,residence,occupation
hafeez ur rehman (1971-09-23) 23 september 1971 (age 47)[citation needed]gilgit| gilgit-baltistan| pakistan,pakistani,pakistan muslim league (n) (pml-n),chief minister house| gilgit baltistan(official),politician
