born,nationality,spouse(s),relatives,alma mater,occupation,awards
syeda memnat hussain1958,pakistani,najam sethi,moni mohsin (sister)mira sethi (daughter) ali sethi (son),university of cambridge,member of the  punjab assembly| newspaper publisher| satirist column writer| host of tv shows,cpj international press freedom award (1999)
