born,political party,spouse(s),children,alma mater,occupation
 (1950-12-26) 26 december 1950 (age 67)sanghar| sind| pakistan,pakistan peoples party,nusrat pervaiz ashraf[1],4[2],university of sindh,agriculturist| business
