born,died,nationality,political party,other politicalaffiliations,spouse(s),children,alma mater,allegiance,service/branch,years of service,rank
(1918-12-25)25 december 1918monufia| sultanate of egypt,6 october 1981(1981-10-06) (aged 62)cairo| egypt,egyptian,national democratic party,arab socialist union,eqbal afifi[1]ehsan madijehan sadat,7,university of alexandria,egypt,egyptian army,1938–1952, colonel
