born,nationality,political party,spouse(s),relations,children,parents,alma mater
 (1962-11-04) november 4| 1962 (age 56)lahore| punjab| pakistan,pakistani,pakistan muslim league (n),ghazala saad rafique  shafaq hira (m. 2017),khawaja salman rafique (brother),3[1],begum farhat rafique (mother),punjab university(ba and ma)
