born,political party,spouse(s),parents,relatives,net worth
 (1958-04-26) april 26| 1958 (age 60),pakistan peoples party,mir munawar ali,hakim ali zardari,asif zardari (brother)benazir bhutto (sister-in-law)azra peechoho (sister),₨323.17 million (us$3.1 million)[1]
