born,nationality,political party,spouse(s),relations,father,alma mater
 (1949-08-09) 9 august 1949 (age 69)sialkot| punjab| pakistan,pakistani,pakistan muslim league (n),musarrat asif khawaja [1],shaza fatima khawaja (niece)[1],khawaja muhammad safdar,university of the punjab
